conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,tweet_english
1775527464326074487,Wed Apr 03 15:31:00 +0000 2024,0,makan mois hanasui emina,1775546550292533330,,convomf,in,,0,0,0,https://twitter.com/bungalinho000/status/1775546550292533330,1712758647720497152,bungalinho000,Eat Mois Hanasui Emina
1775536262944051369,Wed Apr 03 15:29:42 +0000 2024,0,kalo daily prefer ngalis pakai browcara emina kadang ditambahin pensil alis pinkflash nder kalo special occasion gitu pake pensil alis pinkflash ajaa saran coba pakai brow and lash serum somethinc asap beneran work sih kalo aku,1775546224302788783,,ohmybeautybank,in,Kota Makassar,0,0,0,https://twitter.com/meranqkul/status/1775546224302788783,1451755894044123139,meranqkul,if the daily prefer ngalis uses browcara eminara sometimes added pinkflash eyebrow pencils if special occasion uses pinkflash eyebrow pencil.
1775522557116264932,Wed Apr 03 15:14:26 +0000 2024,1,emina squeeze me up lip glass warna purple tu hehehehe,1775542380248326427,,notawoneh,in,,0,1,0,https://twitter.com/_ladiswasherum_/status/1775542380248326427,1525758619568185344,_ladiswasherum_,Emina Squeeze Me up Lip Glass Purple Color hehehehe
1775537636335407515,Wed Apr 03 15:01:13 +0000 2024,1,oily acne prone lagi pakai bedak emina juga efek tone up nya ada bling nyaa,1775539054295282142,,ohmybeautybank,in,,0,0,0,https://twitter.com/carloey18/status/1775539054295282142,1526817185410142209,carloey18,Oily acne prone again using Emina powder and the tone up effect there is a bling
1775430510384140534,Wed Apr 03 14:48:56 +0000 2024,0,ade pan cbn chesthe guddalu kottukontaru kada ra pacha kukkalu maru cbn emina gudda lo nundi valla money emina ichada vadu tax money ye evaru govt unte vallu icham antaru adi telusuko,1775535964468699160,,Nanibalayya,in,,0,1,0,https://twitter.com/kranthik339/status/1775535964468699160,1510440927739138048,kranthik339,Ade Pan Cbn Chesthe Guddalu Kottukontaru Kada Ra Pacha Kukkalu Maru CBN Emin Gudda Lo Nundi Valla Money Emina Iicada Vadu Tax Money Ye Evaru Govt Unt Unt Vallu Icham Antaru Adi Telusuko
1775531225597591839,Wed Apr 03 14:47:14 +0000 2024,0,emina glossy gitu lupa nama klo diskon 30rban,1775535538919067674,,ohmybeautybank,in,,0,0,0,https://twitter.com/ddudduxoxo/status/1775535538919067674,1598153355368415232,ddudduxoxo,Emina Glossy so forgot the name if a 30rban discount
1775527319538720831,Wed Apr 03 14:33:05 +0000 2024,0,emina abis pake liat banget glowingnya pigeon abis pake gak glowing di muka ringan,1775531976663175324,,bejeweldera,in,,0,0,0,https://twitter.com/persontan/status/1775531976663175324,1260807815985168385,persontan,"Emina after using the pigeon glowing is really glowing after using it, not glowing in a light face"
1775526177740128275,Wed Apr 03 14:16:54 +0000 2024,0,iya tau mbk kan macem lipcream yah nh merek emina yang satu pinkflash lihat,1775527901770997847,,tasiaa26,in,"Lampung, Indonesia",0,0,0,https://twitter.com/Sanpinaa/status/1775527901770997847,1424330292848824322,Sanpinaa,"Yes, you know, it's a pinkflash, the Lipcream Lipcream"
1775513461403144236,Wed Apr 03 14:16:06 +0000 2024,0,orey papam raa e yendaalo ah musali vallani endukuuu ra ila dramalu chepinchi ibbandi pedatharu me rajakiyam kosam vallaki emina ithe ado kuda publicity ki use chesukuntaru kada raa eni sarlu pensions jethalu late ayyai gak appudu evaru raledu emi ilaga this is so cheap,1775527703762149541,,SajjalaBhargava,in,కేశగొర్రె గుండెలో,0,0,0,https://twitter.com/ViswaRakshakudu/status/1775527703762149541,1478778532272631809,ViswaRakshakudu,Orey papam Raa e Yendaalo ah Musali Vallani Enduuu Ra ila Dramalu Chepinchi Ibbandi Pedatharuam Me Rajakiyam Boarding Vallaki Emina ITHE Ado Horse Publicity Ki Use Chesukuntaru Kada Raa Eni Eni Sarlu Jethalu Jethalu Ayyai
1775526441125577159,Wed Apr 03 14:11:05 +0000 2024,0,allah sunscreen emina spf 50 cica bagus bgttt skin prep makeup 8 jam mas bagus bgttt,1775526441125577159,,,in,127,0,1,0,https://twitter.com/beaniemunchkin/status/1775526441125577159,949124971942457345,beaniemunchkin,Allah Sunscreen Emina Spf 50 Cica Bagus Bgttt Skin Prep Makeup 8 Hours Mas Good Bgttt
1775509974590136646,Wed Apr 03 13:58:20 +0000 2024,0,kenal sunscreen juga pake emina blum kenal skincare jdi gak pake moist kusem tpi karna itu lgi bokek cari ganti azzarine bli yang emina eh pas coba sama moist marina gel biru cocok sampe,1775523228683034775,,sooapin,in,s/her ♡ gg enjoyers,0,2,0,https://twitter.com/mystiquegurls/status/1775523228683034775,805219083083870208,mystiquegurls,"Sunscreen also uses Emina yet, I don't know Skincare, so I don't use moist kusem but because it's more Bokek looking for azzarine bli replace"
1775509974590136646,Wed Apr 03 13:50:17 +0000 2024,0,dulu pake sunscreen emina lama bikin kusam banget kaya gak mandi minggu,1775521206042755324,,mystiquegurls,in,"Soo, Ghana",0,2,0,https://twitter.com/sooapin/status/1775521206042755324,1397211768150274052,sooapin,used to use sunscreen Emina for a long time made it very dull like not bathing Sunday
1771456006096105661,Wed Apr 03 13:40:55 +0000 2024,1,telah pakai sunscreen sunscreen yang pakai tuh emina aku gak saran pakai benar okeoke aja dalam tentu wajah kusam pake tapi khawatir ada keluarin sunscreen,1775518848139264301,https://pbs.twimg.com/media/GKPo-7wboAAQZd2.jpg,amazryllis,in,,0,2,0,https://twitter.com/amazryllis/status/1775518848139264301,1758992110391595008,amazryllis,"I have used sunscreen sunscreen that uses Emina, I don't advice, use it right, okay, of course, dull faces use but worried that there is a sunscreen."
1775510303901638747,Wed Apr 03 13:34:50 +0000 2024,1,cb series 2008 cb series 2012 lo kohli redemption natwest 2002 asalu emina matches aa avi audiences raaru ani tisesaru edavalu,1775517315859464219,,ajunttroller,in,,0,1,0,https://twitter.com/VoilentSaint009/status/1775517315859464219,1699391870911062017,VoilentSaint009,CB Series 2008 CB Series 2012 LO Kohli Redemption Natwest 2002 Asalu Emina Matches Aa Avi Audiences Raaru Ani Tisesaru Edavalu
1775171361486631055,Wed Apr 03 13:32:48 +0000 2024,0,liptint dua jeleeek bagus luxcrime gak emina kalo stainnya kenceng,1775516807182622973,,ohmybeautybank,in,,0,0,0,https://twitter.com/wanmoongie/status/1775516807182622973,949999842444566528,wanmoongie,Liptint Two Jeleeek Bagus Luxcrime Not Emina if the stain is fast
1775493747834528249,Wed Apr 03 13:30:42 +0000 2024,0,highlighter kak emina blush on,1775516276414427595,,K124014,in,"Bandung, Indonesia",0,0,0,https://twitter.com/eternalcloud09/status/1775516276414427595,1285362027544711168,eternalcloud09,highlighter sis emina blush on
1775514179551760814,Wed Apr 03 13:22:30 +0000 2024,1,4 feyrelly dew tint pake shade cookie dough grape soda cakep banget stain nya paling bagusss pas udah ubah tinggal tint nya doang tetep rata bibir gak cuman sisa tengah bibir kayak emina gumpal kayak sea makeup liptint underrated,1775514212422623468,https://pbs.twimg.com/media/GKPkw_0bQAAsvrf.jpg,listenupayo,in,Bandung,0,1,0,https://twitter.com/listenupayo/status/1775514212422623468,405449751,listenupayo,"4 Feyrelly Dew Tint Using Shade Cookie Dough grape Soda really handsome, the best stain when I changed the tint, but the lips were not flat, but the remaining lips were lumps like Sea Makeup Underrated Liptint Liptint"
1775514179551760814,Wed Apr 03 13:22:25 +0000 2024,0,2 azarine tinted lippie cake lagi pake shade choco biscuit berry pancake wangi kue lembut emina bikin seulgihalu warna cakep2 sayang stain nya reng kena air langsung hilang,1775514190519902354,https://pbs.twimg.com/media/GKPkvtIbYAAuEtR.jpg,listenupayo,in,Bandung,0,1,0,https://twitter.com/listenupayo/status/1775514190519902354,405449751,listenupayo,"2 azarine tinted lippie cake again using shade choco biscuit berry pancake fragrant cake Emina makes a sulgihalu color cute, unfortunately the stain is rang."
1775514179551760814,Wed Apr 03 13:22:22 +0000 2024,3,kumpul liptint pernah lagi cobain beli pas live mursidah 1 emina glossy stain pernah pake shade 08 pouring tea amp shade 10 choco praline pas dipake lembut amp samar garis bibir lagi kering stain nya awet banget aku,1775514179551760814,https://pbs.twimg.com/media/GKPkvGTbQAASXf5.jpg,,in,Bandung,0,2,0,https://twitter.com/listenupayo/status/1775514179551760814,405449751,listenupayo,Gathering Liptint once again tried to buy when Live Mursidah 1 Emina Glossy STAIN once used shade 08 pouring tea amp shade 10 choco praline when using soft amps faint lip lines again dry stain really durable me
1775505150658089452,Wed Apr 03 13:05:19 +0000 2024,0,gantung mood jujur buat seharihari gua pake lipstick pinkflash shade 03 gak creamy tint emina shade 02,1775509887591846021,,ssefnum,in,Moominvalley,0,0,0,https://twitter.com/istrisuyong/status/1775509887591846021,1638221290065760256,istrisuyong,Hanging honest mood for everyday I use pinkflash shade 03 lipstick not creamy tint Emina shade 02
1775487919035195402,Wed Apr 03 12:50:23 +0000 2024,0,menttt,1775506131688870036,,innerbiebs,in,,0,0,0,https://twitter.com/cicekkokusu23/status/1775506131688870036,1358065940798337025,cicekkokusu23,Menttt
1775506079843291384,Wed Apr 03 12:50:11 +0000 2024,0,ken beli liptint azarine tp ak udh co emina wksjensndbe ak lov emina,1775506079843291384,,,in,MINOR (16),0,0,0,https://twitter.com/jungsuluv/status/1775506079843291384,1469118613722304514,jungsuluv,Ken bought Liptint Azarine but I have Emina Wksjensndbe ak LOV Emina
1775505466325655632,Wed Apr 03 12:47:45 +0000 2024,0,sgt clueless temu cushion setting spray bagus tuk oily skin pls bisikin akloose powder boleh pls ak agk trauma make loose emina,1775505466325655632,,,in,my works ˃ᴗ˂👇🏻,0,3,0,https://twitter.com/jungwonsmochii/status/1775505466325655632,1661727699336065026,jungwonsmochii,SGT Clueless Temu Cushion Setting Spray is good for Oily Skin PLS can make akloose powder may pls ak agk trauma make loose emina
1775494653305057436,Wed Apr 03 12:46:37 +0000 2024,0,emina agent of brow ya biasa pake krn coret langsung liat dibandingin pensil alis viva implora lebih suka honest review krn prnh pepet gara pensil alis eminaku ilang trs coba beli indomrt ada,1775505181201011049,https://pbs.twimg.com/media/GKPci3-awAAe1qV.jpg,piyapiyama,in,,0,0,0,https://twitter.com/piyapiyama/status/1775505181201011049,1751523979268100096,piyapiyama,"Emina Agent of Brow Yes, I used to use it because it was directly caught compared to Viva Implora's eyebrow pencil prefer honest review because it was fast because of the eyebrows of the eyebrows, then try to buy indomrt"
1775494653305057436,Wed Apr 03 12:40:31 +0000 2024,0,coba coba pake eyeshadow pinkflash 02 kalo alis aku biasa pake emina black 01 sorry kalo makeupnya kurang hehhehe,1775503646052225497,https://pbs.twimg.com/media/GKPbJSba0AAqp0H.jpg,piyapiyama,in,,0,0,1,https://twitter.com/piyapiyama/status/1775503646052225497,1751523979268100096,piyapiyama,Try to try using Pinkflash 02 eyeshadow if my eyebrows used to use Emina Black 01 sorry if the makeup is less hehhehe
1775449087514693683,Wed Apr 03 12:29:43 +0000 2024,0,goblok gaji 15jt 30jt pinjol kalo pinter investasi nabung udah masuk bca prioritas,1775500931590971703,,fanabtic,in,,0,1,0,https://twitter.com/EminaTheCat/status/1775500931590971703,1413755091471921162,EminaTheCat,Salary Salary 15 million 30 million loan if smart investment in saving already entered BCA priority
1775465043490111507,Wed Apr 03 12:15:50 +0000 2024,0,msi pke lip lipan emina blum bli cream blush,1775497436938768596,,alphagerl505,in,J.,0,0,0,https://twitter.com/chirumoru/status/1775497436938768596,1755568912467673088,chirumoru,Msi PKE Lipan Emina Blum Blum Bli Cream Blush
1775496774972801475,Wed Apr 03 12:13:12 +0000 2024,5,let s connect with yourself ramadhan connect with yourself mulai skincarean loh emina bright stuff jaga kulit pagi dan maintain kulit malam sharing yuk connect with yourself versi bestie,1775496774972801475,https://pbs.twimg.com/media/GKPU5j7bsAEiqVO.jpg,,in,,0,0,0,https://twitter.com/eminacosmetics/status/1775496774972801475,2934256206,eminacosmetics,Let S Connect with Yourself Ramadhan Connect with Yourself Starting Skincarean Emina Bright Stuff Morning Skin and Maintain Night Skin Sharing Let's Connect With Yourself Version Bestie
1775490008901906477,Wed Apr 03 11:57:11 +0000 2024,0,adaa brand emina wardah,1775492742019465484,,gumygemy,in,read rentry byf!,0,0,0,https://twitter.com/bumplings/status/1775492742019465484,1714610869936803840,bumplings,ADAHA BRAND EMINA WARDAH
1775491898842755320,Wed Apr 03 11:53:50 +0000 2024,0,pake skinaqua tutup putih gak cocok wardah emina type kulit ku oily nyerempet dry skin,1775491898842755320,,,in,backup acc.,0,3,0,https://twitter.com/piswangg/status/1775491898842755320,1736287978455261184,piswangg,using skin aqua white lid does not match wardah emina my skin type oily grazing dry skin
1775488993846853772,Wed Apr 03 11:43:38 +0000 2024,0,azarine mas kandidat best affordable ss mnurut w yaaa acne barrier ituu lov it ituu pakai emina yang acne baguss tp rada basa wktu diblend,1775489333744853468,,Gitaaagits,in,lagi dengerin anaheim,0,1,0,https://twitter.com/Gitaaagits/status/1775489333744853468,980290271488311296,Gitaaagits,"Azarine Mas Candidate Best Affordable SSD According to the Wnya Acne Barrier, the Lov Itu uses Emina which is acne good but rather bases when it is blessed"
1775171361486631055,Wed Apr 03 11:08:25 +0000 2024,0,stain azarine warna cantik barenbliss kalau cari warna cantik stain awet emina glossy stain,1775480471415349350,,ohmybeautybank,in,,0,0,0,https://twitter.com/dindamedina/status/1775480471415349350,359329138,dindamedina,Stain Azarine Beautiful Color Barenbliss If you look for beautiful colors stain durable Emina Glossy Stain
1775478889651089738,Wed Apr 03 11:04:09 +0000 2024,0,kok makeup low budget gitu kek emina madam gie pinkflash gt,1775479395429568576,,convomfs,in,jannah ,0,0,0,https://twitter.com/crupspuk/status/1775479395429568576,995172053354401792,crupspuk,how come makeup low budget so kekul madam gie pinkflash gt
1775473664726896789,Wed Apr 03 10:41:23 +0000 2024,0,bimbang mau beli lippies emina wardah makeover beli peripera,1775473664726896789,,,in,NO RUSH ORDER! 🚫,0,0,0,https://twitter.com/Kejar/status/1775473664726896789,1494608492480524289,Kejar,Undeung to buy Lippies Emina Wardah Makeover Buy Peripera
1775465795218452852,Wed Apr 03 10:31:19 +0000 2024,2,plot twist deh kyknya orang beda selingkuh orang beda betul aja kerja dosen kampus yolanda beda gak hubunyanya si dosen selingkuh sama yolanda,1775471134445871122,,radifalfian_,in,,0,0,0,https://twitter.com/EminaTheCat/status/1775471134445871122,1413755091471921162,EminaTheCat,"plot twist, the person is different, the cheating is different, the work of the Yolanda campus lecturer is different, the lecturer is cheating with Yolanda"
1775171361486631055,Wed Apr 03 10:22:35 +0000 2024,0,azzarine klo mascara emina bagus,1775468935938507034,,ohmybeautybank,in,math 23,0,0,0,https://twitter.com/harycoth/status/1775468935938507034,1103628244706721793,harycoth,Azarine if Mascara Emina is good
1775208722018496554,Wed Apr 03 10:19:47 +0000 2024,1,oplakah,1775468230011695301,,emina_ligata,in,"Belgrade, Republic of Serbia",0,0,0,https://twitter.com/anelej85/status/1775468230011695301,900403766,anelej85,Oplakah
1775132472076071067,Wed Apr 03 10:11:14 +0000 2024,0,ak ingetnya emina glossy stain kata kissproof,1775466078212423793,,hisasaaisheree,in,,0,0,0,https://twitter.com/vvadaw/status/1775466078212423793,2264384000,vvadaw,I remember the Emina Glossy Stain the word kissproof
1774951285017772126,Wed Apr 03 09:57:51 +0000 2024,0,emina abel gemes turut,1775462712056951168,,ileftmybooks_,in,,0,1,0,https://twitter.com/ileftmybooks_/status/1775462712056951168,1569189056164282368,ileftmybooks_,Emina Abel Gemes participated
1775460283936555289,Wed Apr 03 09:51:09 +0000 2024,0,sumpaa emang cocok2an mba huhu tp cocok sunscreen wardah putihkuning carasunn coba emina dangdut timpa makeup pake viral azarine dangdut longsor bedak,1775461025586004315,,delyrofi,in,"Jakarta Capital Region, Indone",0,1,0,https://twitter.com/jerengginang/status/1775461025586004315,1699245634069643264,jerengginang,"I swear it's suitable, sis, hehe but suits Sunscreen Wardah Putih Yellow, Carasunn, try Emina Dangdut Timpa Makeup using viral azarine dangdut landslides"
1775458164466733200,Wed Apr 03 09:39:57 +0000 2024,0,omg punya emina creammate lucu banget deh yang sekarang packagingnya,1775458207546433867,https://pbs.twimg.com/media/GKOxzrJasAAdCob.jpg,femaledaily,in,"Jakarta, Indonesia",0,1,0,https://twitter.com/femaledaily/status/1775458207546433867,16157047,femaledaily,OMG has a very funny Emina Creammate that is now the packaging
1775370467659878566,Wed Apr 03 09:38:12 +0000 2024,0,nee puku lo athulu emina theesukunnra wig ki,1775457767777812645,,geetha_happy2,in,,0,0,0,https://twitter.com/Naiduganty17838/status/1775457767777812645,1759279552608780288,Naiduganty17838,Nee Puku Lo Athulu Emina Theesukunnra Wig Ki
1775446887174447317,Wed Apr 03 08:55:02 +0000 2024,0,emina sugar rush lip scrub 42gr beli,1775446903528075296,https://pbs.twimg.com/media/GKOnin8awAAKCAw.jpg,SiPalingRacund,in,,0,1,0,https://twitter.com/SiPalingRacund/status/1775446903528075296,1588457702740545536,SiPalingRacund,Emina Sugar Rush Lip Scrub 42gr Buy
1775425543414145078,Wed Apr 03 08:38:14 +0000 2024,1,tenali emina set eyyochu kada,1775442673635397775,,amarballa2,in,,0,0,0,https://twitter.com/gollu_sreeram/status/1775442673635397775,1567840951053467649,gollu_sreeram,Tenali Emina Set Eyyochu Kada
1775378664605266151,Wed Apr 03 04:27:20 +0000 2024,0,emina biru,1775379532918518029,,convomfs,in,,0,0,0,https://twitter.com/orchardchilddd/status/1775379532918518029,1588887051432128512,orchardchilddd,Emina Biru
1775363472634818562,Wed Apr 03 03:24:26 +0000 2024,0,lip mask emina lip serum gloss luxcrime november wish,1775363705523638742,,ohmybeautybank,in,,0,0,0,https://twitter.com/stopitrightaway/status/1775363705523638742,1534199117664366592,stopitrightaway,Lip Mask Emina Lip Serum Gloss Luxcrime November Wish
1775359874396049558,Wed Apr 03 03:19:09 +0000 2024,0,cewek azarine emina barenbliss brklahi cewek mop fenty rollover reaction gwlah cwk azarine,1775362376549941568,,leviosunn,in,"she / her, akun gado-gado",0,1,0,https://twitter.com/strqberi/status/1775362376549941568,1144661852460158977,strqberi,Azarine Girl Emina Barenbliss
1775334015308026000,Wed Apr 03 03:07:05 +0000 2024,0,pake emina kaya naikin tone gitu trs oil control nya bagus btw nitip mf gak kak,1775359340087742871,,ohmybeautybank,in,,0,0,0,https://twitter.com/urcniverse/status/1775359340087742871,1203364051394236416,urcniverse,"Use Emina rich ride tone, then the oil control is good, but it's not mf sis"
1775351012406264028,Wed Apr 03 02:40:47 +0000 2024,0,emina sun battle gak bikin oily samsek,1775352719869661609,,ohmybeautybank,in,,0,0,0,https://twitter.com/xibal6yayaya/status/1775352719869661609,2900276972,xibal6yayaya,Emina Sun Battle doesn't make oily samsek
1775334015308026000,Wed Apr 03 02:11:37 +0000 2024,1,pake emina ini nder aku oke oke aja sih bagus pokok,1775345378164089008,https://pbs.twimg.com/media/GKNLNT4boAAuS_L.jpg,ohmybeautybank,in,noze.,0,0,0,https://twitter.com/sxweeft/status/1775345378164089008,1750834018780930048,sxweeft,"I use this Emina, I'm okay, it's good"
1775331946106867989,Wed Apr 03 01:18:14 +0000 2024,0,nemu promo tarik lazada nih yuk coba lihat nama produk cod emina moisturizing cream bright stuff moisturizer cream 20ml pelembab wajah cerah harga produk rp40000 harga diskon rp19550,1775331946106867989,,,in,INDONESIA ,0,0,0,https://twitter.com/MasodengBae/status/1775331946106867989,1055159106225373184,MasodengBae,"Found the promo tug of lazada, let's look at the name of the product cod Emina Moisturizing Cream Bright Stuff Moisturizer Cream 20ml Bright Face Moisturizer Product Price Rp40000 Discount Price Rp19550"
1775328563732119865,Wed Apr 03 01:04:48 +0000 2024,0,hari ngantuk baru duduk sebentar aja udah lelap,1775328563732119865,,,in,,0,0,0,https://twitter.com/EminaTheCat/status/1775328563732119865,1413755091471921162,EminaTheCat,sleepy day just sitting for a while
1775171361486631055,Wed Apr 03 00:43:23 +0000 2024,0,liptint pernah pake oke ada feyrely emina kalo mascara bnb roll to volume bagus banget wey,1775323175251058834,,ohmybeautybank,in,,0,0,0,https://twitter.com/Pocahontaz1997/status/1775323175251058834,1642467693453541376,Pocahontaz1997,Liptint ever used okay there is feyrely Emina if Mascara bnb roll to volume really good wey
1775282801161707868,Tue Apr 02 22:03:52 +0000 2024,0,buka foundation bb cream pake emina mate series bagus poooll,1775283031286468618,,ohmybeautybank,in,,0,0,0,https://twitter.com/halahbayik/status/1775283031286468618,1146577276479275008,halahbayik,Open the foundation of BB Cream using the Emina Mate Series good pooLoll
1775270824309862683,Tue Apr 02 21:22:55 +0000 2024,0,edakun eranmilowo emina fe jeh snacks,1775272724530942161,,jokky_bae,in,MSL,0,0,0,https://twitter.com/tosigno_boss/status/1775272724530942161,1536471908283207682,tosigno_boss,Edakun Eranmilowo Emina Fe Jeh Snacks
1775262025960305102,Tue Apr 02 20:40:24 +0000 2024,0,emina natura pal toner essence 100 ml toner wajah kulit sensitif 0 alcohol packaging less plastic amp recyclable rp41850,1775262025960305102,https://pbs.twimg.com/media/GKL_Z1XacAAmI-B.jpg,,in,,0,0,0,https://twitter.com/ladyb2504/status/1775262025960305102,1285437879380893696,ladyb2504,Emina Natura Pal Toner Essence 100 ml Face Toner Sensitive skin 0 Alcohol Packaging Less Plastic Amp Recyclable Rp41850
1774822334181818764,Tue Apr 02 19:57:20 +0000 2024,0,arey lanja putina bastard na kodaka pension entha ante 2250 anavu nenu 3000 ana adi matteru last yr penchadu ah yearly penchadu ah ani adigana ah cbn emina overnight lo nuv anatu 2000 chesadu ah,1775251188243730660,,Pandaboss45,in,,0,1,0,https://twitter.com/VamsiKr50985230/status/1775251188243730660,1654925535695507456,VamsiKr50985230,Arey Lanja Putina Bastard Na Kodaka Pension Entha Ante 2250 Anavu Nenu 3000 Ana Adi Matteru Last Yr Hally AH HARLY AH ANI ADIGANA AH CBN EMINA OVERNIGHT LO NUV ANATU 2000 CHESADU AH
1775236963890860036,Tue Apr 02 19:00:49 +0000 2024,0,gua beli lip serum watercolor nya emina,1775236963890860036,,,in,dnf without consent ,0,0,0,https://twitter.com/rdikereta/status/1775236963890860036,1640352972604583942,rdikereta,I bought the Emina Watercolor lip serum
1775182171486949758,Tue Apr 02 17:46:17 +0000 2024,0,rct emina group undha unte pls add me,1775218207236002283,,VIJAYREDDY_YCP,in,India,0,1,0,https://twitter.com/g0rIa_Raja/status/1775218207236002283,518300213,g0rIa_Raja,RCT Emina Group Undha Unte Pls Add Me
1775217826300924083,Tue Apr 02 17:44:46 +0000 2024,0,hapus krna lupa crop alamat inti gue doain emina moga jaya dan mati,1775217826300924083,https://pbs.twimg.com/media/GKLXM0BbkAUliXX.jpg,,in,,0,0,0,https://twitter.com/Kuacirasajeruk_/status/1775217826300924083,1660314110763110400,Kuacirasajeruk_,"Delete because I forgot to crop my core address, pray for Emina Moga Jaya and die"
1775217266222645568,Tue Apr 02 17:43:54 +0000 2024,0,ejoor e bere details emina ki toro kobo mi,1775217608330977699,,itisplenty,in,ι αм ωнєяє ι αм,0,0,0,https://twitter.com/_crazyBuddha/status/1775217608330977699,1501095647738535941,_crazyBuddha,Ejoor E Bere Details Emina Ki Toro Kobo Mi
1774840960771559838,Tue Apr 02 17:33:00 +0000 2024,0,pake emina aja bright stuff,1775214864472080888,,convomf,in,,0,0,0,https://twitter.com/ShipaniNisa/status/1775214864472080888,1709086542340509696,ShipaniNisa,Just use Emina Bright Stuff
1774401699526099076,Tue Apr 02 17:07:26 +0000 2024,0,oii tumben ngga babi bener luwh emina,1775208433069035581,https://pbs.twimg.com/media/GKLOqWTbkAMKtVB.jpg,keramiklukis,in,whereveruare,0,1,0,https://twitter.com/keramiklukis/status/1775208433069035581,1483826484,keramiklukis,oii tumben not pigs right lugh emina
1774684789922226429,Tue Apr 02 17:02:52 +0000 2024,1,cm seat kosam baba ne lepadu ede emina pedda vichitrama,1775207280604217510,,ItsRowdie,in,,0,0,0,https://twitter.com/Raghave55235639/status/1775207280604217510,1287153857810726915,Raghave55235639,CM SEAT KOSAM BABA NE LEPADU EDE EMINA PEDDA Vichitrama
1775204952832704546,Tue Apr 02 16:54:05 +0000 2024,0,tp mw ambil you cm tatau ngapa cekout emina,1775205070076019016,,ceztain,in,,0,0,0,https://twitter.com/ceztain/status/1775205070076019016,1718975403019378688,ceztain,but you take you cm or or do you check out Emina
1775199682383532042,Tue Apr 02 16:34:15 +0000 2024,0,malam pakai cushion foundation skintific setting powder emina mata crack dekat dagu crack gila,1775200082641764784,,gomjikai,in,,0,0,0,https://twitter.com/gomjikai/status/1775200082641764784,1446741930629480449,gomjikai,Night Wearing Cushion Foundation Skintific Settings Powder Emina Mata Crack near Crack Crack's Chin
1775187899144958204,Tue Apr 02 16:07:27 +0000 2024,0,emina kuning,1775193335759827052,,ohmybeautybank,in,,0,0,0,https://twitter.com/humannbaik/status/1775193335759827052,1554136030705381376,humannbaik,Emina Yellow
1775190123740815731,Tue Apr 02 15:54:41 +0000 2024,1,yg cari lip tint awet stainnya bagus rapat inituh liptint tp bs banget cover tepi bibir gelap undertoneku warm aku kl make diombre emina 1 liptint rr cosmopolitan 2 emina choco praline,1775190123740815731,,,in,,1,0,0,https://twitter.com/diezfleur_/status/1775190123740815731,1621453430819811328,diezfleur_,"Those who are looking for lip tint durable stain is good at liptint but really can cover the edges of the dark lips undertoneku, I make the Emina Diombre 1 Liptint Rr Cosmopolitan 2 Emina Choco Praline"
1772552063798628630,Tue Apr 02 15:51:59 +0000 2024,0,kalo glossy coba true to skin kak emina azarine bnb lip tint glossy sih punya no poko emng bold warna kurang ccok aku coba kak liptint faerely orang2 si bagus pingin nyoba tp lippiesku banyak,1775189443378598030,,hunsafeplace,in,,0,1,0,https://twitter.com/ephineprine_/status/1775189443378598030,1141214489737515008,ephineprine_,"if glossy try true to skin sis Emina Azarine Bnb Lip Tint Glossy, I have no poko bold, the color is not ccok, I try the liptint faely, the good people want to try but my lippies"
1775160004653600911,Tue Apr 02 15:34:32 +0000 2024,0,wajib cobain current fav akuu rollover shade cosmopolitan n emina shade red bean suka banget shadenya gelap gelap ginii aku tahan dan stainnya tuh gak crack jadi kaya mlbb,1775185053406113794,,beauthingy,in,,0,0,0,https://twitter.com/lejolielys/status/1775185053406113794,1561672746408767488,lejolielys,"Mandatory to try current fav meu rollover shade cosmopolitan n Emina shade red bean really likes the shade is dark, I hold it and the stain doesn't crack so it becomes like MLBB"
1775177660798542279,Tue Apr 02 15:25:27 +0000 2024,0,baru beli toner exfo emina nder,1775182768517116393,,ohmybeautybank,in,Indonesia,0,0,0,https://twitter.com/duhapaansi/status/1775182768517116393,813717658604421120,duhapaansi,just bought toner exfo emina nder
1775176535005442102,Tue Apr 02 15:00:42 +0000 2024,0,kemaren toner wardah bb cream emina,1775176536687357980,,istrihiiro,in,,0,0,0,https://twitter.com/istrihiiro/status/1775176536687357980,1746461868099776513,istrihiiro,Yesterday Toner Wardah BB Cream Emina
1775157516588269750,Tue Apr 02 14:51:04 +0000 2024,0,kalo liptint emina shade 01 nyoba ngga kakk warna gelapp,1775174112010473978,,notfluffyatall,in,,0,1,0,https://twitter.com/bucinming/status/1775174112010473978,1236972186209939457,bucinming,if liptint emina shade 01 try not dark feet
1775166342678679756,Tue Apr 02 14:38:44 +0000 2024,1,satu yang shade 01 autumn bell warna mauve dalem ombre bagus lip tint emina tuh cocok kantong mahasiswa bawa ke kampus juga gak makan banyak wangi bikin pengin apply,1775171009148330370,https://pbs.twimg.com/media/GKKsnwdaUAAme-1.jpg,hoodieabu,in,,0,0,1,https://twitter.com/hoodieabu/status/1775171009148330370,1134690946992418816,hoodieabu,one shade 01 autumn bell color mauve in ombre good lip tint Emina is suitable for students to bring to campus also not eating a lot of fragrance makes you want to apply
