conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,category,relevansi,tipe_akun
1752870000000000000,Thu Feb 01 01:35:11 +0000 2024,0,4. Kemenkumham Sumsel : Usai penyampaian pengarahan dan sosialisasi petugas dan warga binaan bersama-sama membersihkan area Blok Hunian yang terdampak banjir. @Kemenkumham_RI @kumham_sumsel Ilham Djaya #kumhamsumsel #Ilhamdjaya,1.75287e+18,,LPTanjungRaja,in,"Tanjung Raja, Ogan Ilir",0.0,1.0,1.0,https://x.com/LPTanjungRaja/status/1752868162373300372,1.22461e+18,LPTanjungRaja,banjir,relevan,media
1752870000000000000,Thu Feb 01 01:35:10 +0000 2024,0,3. Kemenkumham Sumsel : Kegiatan diawali dengan pengarahan dan sosialisasi oleh Kalapas kepada perwakilan warga binaan. Kalapas menyampaikan untuk bersama-sama melakukan penanggulangan pasca banjir di area Blok Hunian. @Kemenkumham_RI @kumham_sumsel #kumhamsumsel #Ilhamdjaya,1.75287e+18,,LPTanjungRaja,in,"Tanjung Raja, Ogan Ilir",0.0,1.0,1.0,https://x.com/LPTanjungRaja/status/1752868160448139737,1.22461e+18,LPTanjungRaja,banjir,relevan,media
1752870000000000000,Thu Feb 01 01:35:10 +0000 2024,0,2. Kemenkumham Sumsel : Kalapas Sekayu Yosef Leonard Sihombing memimpin kegiatan penanggulangan pasca banjir di area Blok Hunian Lapas Sekayu Selasa (30/1/2024). @Kemenkumham_RI @kumham_sumsel Ilham Djaya #kumhamsumsel #Ilhamdjaya,1.75287e+18,,LPTanjungRaja,in,"Tanjung Raja, Ogan Ilir",0.0,1.0,1.0,https://x.com/LPTanjungRaja/status/1752868158506185193,1.22461e+18,LPTanjungRaja,banjir,relevan,media
1752870000000000000,Thu Feb 01 01:35:09 +0000 2024,0,1. Kepala Kantor Wilayah Kemenkumham Sumsel Ilham Djaya Apresiasi Kalapas Sekayu Pimpin Penanggulangan Pasca Banjir di Area Blok Hunian @Kemenkumham_RI @kumham_sumsel Ilham Djaya #kumhamsumsel #Ilhamdjaya,1.75287e+18,,,in,"Tanjung Raja, Ogan Ilir",0.0,1.0,1.0,https://x.com/LPTanjungRaja/status/1752868156660658581,1.22461e+18,LPTanjungRaja,banjir,relevan,media
1752860000000000000,Thu Feb 01 01:09:07 +0000 2024,0,Pemkot Palembang Bakal Buat Dapur Umum Bagi Korban Banjir https://t.co/ooAmQELr21,1.75286e+18,,,in,"Sumatera Selatan, Indonesia",0.0,0.0,1.0,https://x.com/IDNTimesSumsel/status/1752861603450822858,1.31886e+18,IDNTimesSumsel,banjir,relevan,media
1752860000000000000,Thu Feb 01 00:47:30 +0000 2024,0,6. Kemenkumham Sumsel : Kalapas Sekayu juga melakukan kontrol keliling dan lingkungan untuk mengecek lebih jauh area yang terdampak banjir seperti pintu-pintu sel parit dan lain-lain @Kemenkumham_RI @kumham_sumsel Ilham Djaya #kumhamsumsel #Ilhamdjaya,1.75286e+18,,kumham_sumsel,in,Kota Palembang,0.0,1.0,1.0,https://x.com/kumham_sumsel/status/1752856164533182967,7.13781e+17,kumham_sumsel,banjir,relevan,media
1752860000000000000,Thu Feb 01 00:47:29 +0000 2024,0,3. Kemenkumham Sumsel : Kegiatan diawali dg pengarahan dan sosialisasi olh Kalapas kepada perwakilan warga binaan. Kalapas menyampaikan untuk bersama2 melakukan penanggulangan pasca banjir di area Blok Hunian. @Kemenkumham_RI @kumham_sumsel Ilham Djaya #kumhamsumsel #Ilhamdjaya,1.75286e+18,,kumham_sumsel,in,Kota Palembang,0.0,1.0,2.0,https://x.com/kumham_sumsel/status/1752856158803747000,7.13781e+17,kumham_sumsel,banjir,relevan,media
1752710000000000000,Wed Jan 31 15:25:45 +0000 2024,1,giat Kapolsek Jarai Polres Lahat Polda Sumsel diwakili Bripka Dwi Ismail Nugroho anggota Bhabinkamtibmas bersama perangkat desa Nanti Giri kembali pendistribusian sembako untuk warga pasca terdampak banjir bandang Jarai Lahat-Sumsel.sit atk https://t.co/cydIf9X7Cf,1.75271e+18,https://pbs.twimg.com/media/GFLkzK0aoAA-4Vd.jpg,,in,,0.0,0.0,0.0,https://x.com/ANDIEbaket18/status/1752714792551514487,1.59608e+18,ANDIEbaket18,banjir,relevan,individu
1752700000000000000,Wed Jan 31 14:32:14 +0000 2024,0,6. Kemenkumham Sumsel : Kalapas Sekayu juga melakukan kontrol keliling dan lingkungan untuk mengecek lebih jauh area yang terdampak banjir seperti pintu-pintu sel parit dan lain-lain agar tidak terjadi gangguan keamanan dan ketertiban. @Kemenkumham_RI @kumham_sumsel,1.7527e+18,,lapassekayu_,in,"Sekayu, Indonesia",0.0,0.0,0.0,https://x.com/lapassekayu_/status/1752701326629507510,3140811022.0,lapassekayu_,banjir,relevan,media
1752700000000000000,Wed Jan 31 14:32:11 +0000 2024,0,3. Kemenkumham Sumsel : Kegiatan diawali dengan pengarahan dan sosialisasi oleh Kalapas kepada perwakilan warga binaan. Kalapas menyampaikan untuk bersama-sama melakukan penanggulangan pasca banjir di area Blok Hunian. @Kemenkumham_RI @kumham_sumsel Ilham Djaya #kumhamsumsel,1.7527e+18,,lapassekayu_,in,"Sekayu, Indonesia",0.0,1.0,0.0,https://x.com/lapassekayu_/status/1752701312435925395,3140811022.0,lapassekayu_,banjir,relevan,media
1752640000000000000,Wed Jan 31 10:19:07 +0000 2024,0,Khawatir Banjir Susulan BPBD Sumsel Minta Lahat dan Pagaralam Tetapkan Status siaga #BPBDSumsel https://t.co/P8EqFmDjhv,1.75264e+18,,,in,Indonesia,0.0,0.0,0.0,https://x.com/jpnncom/status/1752637627835232307,79130206.0,jpnncom,banjir,relevan,media
1752590000000000000,Wed Jan 31 07:27:01 +0000 2024,2,Rilis 2 (31/2) 1. Kepala Kantor Wilayah Kemenkumham Sumsel Ilham Djaya Apresiasi Kalapas Sekayu Pimpin Penanggulangan Pasca Banjir di Area Blok Hunian @Kemenkumham_RI @kumham_sumsel #kumhamsumsel #Ilhamdjaya @MuaraduaLapas #LapasMuaradua https://t.co/zBgLY9wQbs,1.75259e+18,https://pbs.twimg.com/media/GFJ3PKxa4AAJOtd.png,,in,,0.0,1.0,20.0,https://x.com/MuaraduaLapas/status/1752594315627597979,1.30523e+18,MuaraduaLapas,banjir,relevan,media
1752580000000000000,Wed Jan 31 06:23:34 +0000 2024,0,Lurah dan Camat Palembang Diminta Tanggung Jawab Cegah Banjir di TPS https://t.co/6ebBLwiLSe,1.75258e+18,,,in,"Sumatera Selatan, Indonesia",0.0,0.0,1.0,https://x.com/IDNTimesSumsel/status/1752578350621839392,1.31886e+18,IDNTimesSumsel,banjir,relevan,media
1752550000000000000,Wed Jan 31 04:47:21 +0000 2024,0,6. Kemenkumham Sumsel : Kalapas Sekayu juga melakukan kontrol keliling dan lingkungan untuk mengecek lebih jauh area yang terdampak banjir seperti pintu-pintu sel parit dan lain-lain agar tidak terjadi gangguan keamanan dan ketertiban. @Kemenkumham_RI @Lapas_Lahat,1.75255e+18,,Lapas_Lahat,in,Lahat,0.0,1.0,0.0,https://x.com/Lapas_Lahat/status/1752554136607052053,2344763486.0,Lapas_Lahat,banjir,relevan,media
1752550000000000000,Wed Jan 31 04:47:21 +0000 2024,0,5. Kemenkumham Sumsel : Kami memberikan arahan kepada warga binaan untuk melakukan pembersihan lingkungan pasca banjir dan mewaspadai binatang berbahaya yang mungkin terbawa saat terjadi banjir kata Yosef. @Kemenkumham_RI @kumham_sumsel Ilham Djaya #kumhamsumsel @Lapas_Lahat,1.75255e+18,,Lapas_Lahat,in,Lahat,0.0,1.0,0.0,https://x.com/Lapas_Lahat/status/1752554134568583591,2344763486.0,Lapas_Lahat,banjir,relevan,media
1752550000000000000,Wed Jan 31 04:47:20 +0000 2024,0,4. Kemenkumham Sumsel : Usai penyampaian pengarahan dan sosialisasi petugas dan warga binaan bersama-sama membersihkan area Blok Hunian yang terdampak banjir. @Kemenkumham_RI @kumham_sumsel Ilham Djaya #kumhamsumsel #Ilhamdjaya @Lapas_Lahat,1.75255e+18,,Lapas_Lahat,in,Lahat,0.0,1.0,0.0,https://x.com/Lapas_Lahat/status/1752554132777644513,2344763486.0,Lapas_Lahat,banjir,relevan,media
1752550000000000000,Wed Jan 31 04:47:20 +0000 2024,0,3. Kemenkumham Sumsel : Kegiatan diawali dengan pengarahan dan sosialisasi oleh Kalapas kepada perwakilan warga binaan. Kalapas menyampaikan untuk bersama-sama melakukan penanggulangan pasca banjir di area Blok Hunian. @Kemenkumham_RI @kumham_sumsel Ilham Djaya @Lapas_Lahat,1.75255e+18,,Lapas_Lahat,in,Lahat,0.0,1.0,0.0,https://x.com/Lapas_Lahat/status/1752554130965770583,2344763486.0,Lapas_Lahat,banjir,relevan,media
1752550000000000000,Wed Jan 31 04:47:19 +0000 2024,0,2. Kemenkumham Sumsel : Kalapas Sekayu Yosef Leonard Sihombing memimpin kegiatan penanggulangan pasca banjir di area Blok Hunian Lapas Sekayu Selasa (30/1/2024). @Kemenkumham_RI @kumham_sumsel Ilham Djaya #kumhamsumsel #Ilhamdjaya @Lapas_Lahat,1.75255e+18,,Lapas_Lahat,in,Lahat,0.0,1.0,0.0,https://x.com/Lapas_Lahat/status/1752554129095000234,2344763486.0,Lapas_Lahat,banjir,relevan,media
1752550000000000000,Wed Jan 31 04:47:19 +0000 2024,1,1. Kepala Kantor Wilayah Kemenkumham Sumsel Ilham Djaya Apresiasi Kalapas Sekayu Pimpin Penanggulangan Pasca Banjir di Area Blok Hunian @Kemenkumham_RI @kumham_sumsel Ilham Djaya #kumhamsumsel #Ilhamdjaya @Lapas_Lahat,1.75255e+18,,,in,Lahat,0.0,1.0,2.0,https://x.com/Lapas_Lahat/status/1752554127266361724,2344763486.0,Lapas_Lahat,banjir,relevan,media
1752340000000000000,Tue Jan 30 14:25:36 +0000 2024,0,Penyebab Rumah Pinggiran Aliran Sungai Musi Banjir BMKG Sumsel Sebut Efek Fenomena Bulan Purnama https://t.co/T7ZrApVQmS,1.75234e+18,,,in,Palembang - Indonesia,0.0,0.0,0.0,https://x.com/kumpulanPLG/status/1752337269678375002,1451372822.0,kumpulanPLG,banjir,relevan,media
1752230000000000000,Tue Jan 30 07:28:14 +0000 2024,0,KPU Palembang Petakan 120 TPS Rawan Banjir di 3 Kecamatan https://t.co/YxFstzWExb,1.75223e+18,,,in,"Sumatera Selatan, Indonesia",0.0,0.0,1.0,https://x.com/IDNTimesSumsel/status/1752232234663506230,1.31886e+18,IDNTimesSumsel,banjir,relevan,media
1752220000000000000,Tue Jan 30 06:50:58 +0000 2024,4,Pengabdian Bhayangkara Demi Kemanusiaan Potret kesigapan Bhayangkara Teladan personel Polri mengevakuasi masyarakat korban banjir di wilayah Kabupaten Natuna Kepulauan Riau. #HoegengAward2024 https://t.co/sXjwdXiys4,1.75222e+18,https://pbs.twimg.com/media/GFElZewaMAA9AYt.jpg,,in,"Kota Palembang, Sumatera Selat",0.0,0.0,1.0,https://x.com/sumsel_polda/status/1752222856883364258,1.46331e+18,sumsel_polda,banjir,relevan,media
1752220000000000000,Tue Jan 30 06:50:33 +0000 2024,1,Sungai Musi Meluap 30 Kelurahan di Palembang Tergenang Banjir https://t.co/P21dZkTqov,1.75222e+18,,,in,Kota Palembang,0.0,0.0,0.0,https://x.com/sumsel_update/status/1752222752424300817,4707819613.0,sumsel_update,banjir,relevan,media
1751910000000000000,Mon Jan 29 10:12:37 +0000 2024,0,Korban Terdampak Banjir di Palembang Dijanjikan Beras Gratis https://t.co/Swl1ai2HTt,1.75191e+18,,,in,"Sumatera Selatan, Indonesia",0.0,0.0,1.0,https://x.com/IDNTimesSumsel/status/1751911214513639513,1.31886e+18,IDNTimesSumsel,banjir,relevan,media
1751900000000000000,Mon Jan 29 09:14:06 +0000 2024,0,120 Lokasi TPS Terendam Banjir Langkah Ini yang Diambil Forkompinda Palembang https://t.co/15WDM1COvU,1.7519e+18,,,in,Kota Palembang,0.0,0.0,0.0,https://x.com/sumsel_update/status/1751896491277611483,4707819613.0,sumsel_update,banjir,relevan,media
1751890000000000000,Mon Jan 29 08:28:47 +0000 2024,0,Sejumlah rumah di Kecamatan Pagar Alam Utara Pagar Alam Sumatera Selatan (Sumsel) terendam banjir akibat Sungai Air Betung meluap usai diguyur hujan deras. YLD #SeputariNewsRCTI #RCTI #BanjirBandang #Banjir #PagarAlam #SumatraSelatan #Lahat https://t.co/Vw9uuseYI9,1.75189e+18,https://pbs.twimg.com/media/GE_yK5NagAAytKb.jpg,,in,iNews Tower Jakarta,0.0,0.0,0.0,https://x.com/SeputariNews/status/1751885083861278739,375995332.0,SeputariNews,banjir,relevan,media
1751860000000000000,Mon Jan 29 07:07:13 +0000 2024,5,Polsek kertapati bantu korban banjir Kapolsek Kertapati bersama anggota polsek Kertapati Sambang dan memberikan bantuan berupa beras sebanyak 70 karung kepada warga RT 08 Rw.03 kel karya jaya yg terdampak banjir akibat pasang surut Kegiatan ini dilakukan untuk sedikit https://t.co/jqkqENtQ9M,1.75186e+18,https://pbs.twimg.com/amplify_video_thumb/1751864496451473408/img/OibUutPkf_UukYHm.jpg,,in,"Kota Palembang, Sumatera Selat",0.0,1.0,0.0,https://x.com/sumsel_polda/status/1751864560699748642,1.46331e+18,sumsel_polda,banjir,relevan,media
1751860000000000000,Mon Jan 29 07:05:47 +0000 2024,5,Gandeng Komunitas 4X4 Kapolda Sumsel Irjen A. Rachmad Wibowo Sambangi Masyarakat Korban Banjir dan Berikan Bantuan. PALEMBANG Kapolda Sumatera Selatan Irjen A. Rachmad Wibowo bersama Komunitas Jeep 4Ã—4 Palembang menyalurkan bantuan kepada warga terdampak banjir di dua lokasi https://t.co/7U5ZxWI4H2,1.75186e+18,https://pbs.twimg.com/amplify_video_thumb/1751864131723112448/img/A1f3IG8zakwvhOgc.jpg,,in,"Kota Palembang, Sumatera Selat",2.0,1.0,2.0,https://x.com/sumsel_polda/status/1751864195841462346,1.46331e+18,sumsel_polda,banjir,relevan,media
1751860000000000000,Mon Jan 29 06:47:22 +0000 2024,0,Gandeng Komunitas 4X4 Kapolda Sumsel Irjen A. Rachmad Wibowo Sambangi Masyarakat Korban Banjir dan Berikan Bantuan. PALEMBANG Kapolda Sumatera Selatan Irjen A. Rachmad Wibowo bersama Komunitas Jeep 4Ã—4 Palembang menyalurkan bantuan kepada warga terdampak banjir di dua lokasi https://t.co/ZRmeJGmqqW,1.75186e+18,https://pbs.twimg.com/media/GE_a_Q4bIAA4HQM.jpg,,in,,0.0,0.0,0.0,https://x.com/tbnewsresoku/status/1751859563677286767,7.0198e+17,tbnewsresoku,banjir,relevan,media
1751850000000000000,Mon Jan 29 06:20:40 +0000 2024,7,STAY SAFE YA LOR Sejumlah rumah di Lahat Sumsel terendam banjir akibat hujan deras sejak Sabtu (27/1) ada ratusan rumah di beberapa desa di Kecamatan Jarai dan Pajar Bulan yang terendam banjir. Simak video ini Lor https://t.co/iZneyfEUKf,1.75185e+18,https://pbs.twimg.com/ext_tw_video_thumb/1751852478436642816/pu/img/w9XRd36gupA2Lpwp.jpg,,in,,0.0,2.0,6.0,https://x.com/detik_sumbagsel/status/1751852845111128291,1.69174e+18,detik_sumbagsel,banjir,relevan,media
1751850000000000000,Mon Jan 29 06:07:34 +0000 2024,0,Gandeng Komunitas 4X4 Kapolda Sumsel Sambangi Masyarakat Korban Banjir dan Berikan Bantuan https://t.co/gVcDQ2xwy6,1.75185e+18,,,in,Pekanbaru,0.0,0.0,0.0,https://x.com/Riau24Com/status/1751849548807639232,788744100.0,Riau24Com,banjir,relevan,media
1751840000000000000,Mon Jan 29 05:15:55 +0000 2024,0,https://t.co/r0zIO0RJOR MUARA ENIM -- PolresÂ MuaraÂ Enim Polda Sumsel bersama Bhayangkari terus melakukan aksi nyata peduli terhadap masyarakat yang terdampak banjir di wilayah Kabupaten Muara Enim. #waskatpolri #terimakasihpolisi https://t.co/4deCrkDTgw,1.75184e+18,https://pbs.twimg.com/media/GE_GDTJbQAAl0KS.jpg,,in,,0.0,0.0,0.0,https://x.com/RubenGea2806/status/1751836548004462831,1.73961e+18,RubenGea2806,banjir,relevan,individu
1751820000000000000,Mon Jan 29 04:27:53 +0000 2024,0,Gandeng Komunitas 4X4 Kapolda Sumsel Irjen A. Rachmad Wibowo Sambangi Masyarakat Korban Banjir dan Berikan Bantuan. @divisihumaspolri @multimedia.humaspolri @polisi_sumsel @multimedia.poldasumsel @polisi_palembang @kemenpanrb @kapolda_sumsel @rachmad_wibowo #poldasumsel https://t.co/It637RRiPF,1.75182e+18,https://pbs.twimg.com/media/GE-7EE1asAAzift.jpg,,in,,0.0,0.0,0.0,https://x.com/PolisiPalemban3/status/1751824461698105778,1.41733e+18,PolisiPalemban3,banjir,relevan,media
1751820000000000000,Mon Jan 29 03:55:50 +0000 2024,0,Gandeng Komunitas 4X4 Kapolda Sumsel Irjen A. Rachmad Wibowo Sambangi Masyarakat Korban Banjir dan Berikan Bantuan. Back To Basic and Proportional. #poldasumsel #poldasumateraselatan #polisisumsel #PolrestabesPalembang #polisipalembang #polisiindonesia #polripresisi https://t.co/CuQadHXDx6,1.75182e+18,https://pbs.twimg.com/media/GE-zt81a4AECYwv.jpg,,in,,0.0,0.0,0.0,https://x.com/humas_IT_II/status/1751816394017251433,1.40952e+18,humas_IT_II,banjir,relevan,media
1751810000000000000,Mon Jan 29 03:18:19 +0000 2024,0,Gandeng Komunitas Jeep 4X4 Kapolda Sumsel Sambangi Korban Banjir dan Berikan Bantuan - https://t.co/hFf3lO61pP https://t.co/BuOuWx8JAo,1.75181e+18,,,in,Indonesia,0.0,0.0,0.0,https://x.com/NEW_BERITAANDA/status/1751806955973468458,426520813.0,NEW_BERITAANDA,banjir,relevan,media
1751790000000000000,Mon Jan 29 02:14:15 +0000 2024,0,Gandeng Komunitas 4X4 Kapolda Sumsel Irjen A. Rachmad Wibowo Sambangi Masyarakat Korban Banjir dan Berikan Bantuan. PALEMBANG Kapolda Sumatera Selatan Irjen A. Rachmad Wibowo bersama Komunitas Jeep 4Ã—4 Palembang https://t.co/3BdjGk2yn1,1.75179e+18,,,in,Kota Palembang,0.0,0.0,0.0,https://x.com/polsekgandusplg/status/1751790829994496448,1.56521e+18,polsekgandusplg,banjir,relevan,media
1751780000000000000,Mon Jan 29 01:40:17 +0000 2024,2,Gandeng Komunitas 4X4 Kapolda Sumsel Irjen A. Rachmad Wibowo Sambangi Masyarakat Korban Banjir dan Berikan Bantuan. PALEMBANG Kapolda Sumatera Selatan Irjen A. Rachmad Wibowo bersama Komunitas Jeep https://t.co/2Pj9nTMWym,1.75178e+18,https://pbs.twimg.com/media/GE-Us98bAAAo4LP.jpg,,in,,0.0,0.0,0.0,https://x.com/IPolsekta/status/1751782283097551349,1.19663e+18,IPolsekta,banjir,relevan,media
1751780000000000000,Mon Jan 29 01:29:44 +0000 2024,0,Gandeng Komunitas 4X4 Kapolda Sumsel Irjen A. Rachmad Wibowo Sambangi Masyarakat Korban Banjir dan Berikan Bantuan. PALEMBANG Kapolda Sumatera Selatan Irjen A. Rachmad Wibowo bersama Komunitas Jeep 4Ã—4 Palembang menyalurkan bantuan kepada warga https://t.co/Osty58H0lx,1.75178e+18,,,in,,0.0,0.0,0.0,https://x.com/polseksako_plg/status/1751779629520822760,1.1017e+18,polseksako_plg,banjir,relevan,media
1751780000000000000,Mon Jan 29 01:26:13 +0000 2024,2,Gandeng Komunitas 4X4 Kapolda Sumsel Irjen Pol. A. Rachmad Wibowo S.I.K. Sambangi Masyarakat Korban Banjir dan Berikan Bantuan. #rachmadwibowo #kapoldasumsel #poldasumsel #humaspoldasumsel #polripresisi #pemiludamai2024 #opsmantapbratamusi2024 #pemiludamai https://t.co/y5prDPHIwE,1.75178e+18,https://pbs.twimg.com/media/GE-RejsaIAEirIH.jpg,,in,"Kota Palembang, Sumsel",0.0,0.0,0.0,https://x.com/Polsek_Kalidoni/status/1751778741360193869,1.64713e+18,Polsek_Kalidoni,banjir,relevan,media
1751740000000000000,Sun Jan 28 23:02:53 +0000 2024,0,Gandeng Komunitas 4X4 Kapolda Sumsel Irjen A. Rachmad Wibowo Sambangi Masyarakat Korban Banjir dan Berikan Bantuan. Minggu (28/1/2024) https://t.co/scNFMwAMLY,1.75174e+18,https://pbs.twimg.com/media/GE9wq_MaEAAPVUi.jpg,,in,,0.0,0.0,0.0,https://x.com/OganPolres/status/1751742671134290089,1.44848e+18,OganPolres,banjir,relevan,individu
1751590000000000000,Sun Jan 28 12:36:42 +0000 2024,0,giat Kapolsek Jarai Polres Lahat Polda Sumsel AKP IRSAN SE saat siang hari menghadiri/mendampingi PJ.Bupati Kapolres Lahat/Forkompinda Lahat tinjau pasca banjir bandang didesa Nanti Giri Desa Pelajaran Jarai Lahat.sit atk https://t.co/sF6461C7yo,1.75159e+18,https://pbs.twimg.com/media/GE7hUrYaYAA3egI.jpg,,in,,0.0,0.0,0.0,https://x.com/ANDIEbaket18/status/1751585089237184806,1.59608e+18,ANDIEbaket18,banjir,relevan,individu
1751510000000000000,Sun Jan 28 07:30:21 +0000 2024,0,BNPB Cek Gudang Logistik BPBD Sumsel dalam Penanganan Dampak Banjir https://t.co/enSaMu31NV #News #Berita #Kabar #Popular #klikwarta #InfoMasyarakat #viral #beritaterkini,1.75151e+18,,,in,"Kota Bengkulu, Bengkulu",0.0,0.0,0.0,https://x.com/klikwarta_com/status/1751507990472188081,8.23779e+17,klikwarta_com,banjir,relevan,media
1751500000000000000,Sun Jan 28 06:55:37 +0000 2024,0,Banjir di Palembang Jadi Water Boom Dadakan Anak-anak https://t.co/TVEkiavUJ3,1.7515e+18,,,in,Kota Palembang,0.0,0.0,0.0,https://x.com/sumsel_update/status/1751499250922619314,4707819613.0,sumsel_update,banjir,relevan,media
1751490000000000000,Sun Jan 28 06:03:21 +0000 2024,0,Penampakan Banjir di Lahat Rendam Sejumlah Rumah Warga #pasangmata #banjir #sumsel https://t.co/Ty2MrdnTE3,1.75149e+18,https://pbs.twimg.com/ext_tw_video_thumb/1751486018208059392/pu/img/wYZ0QkzlonP2tAmS.jpg,,in,Indonesia,0.0,0.0,1.0,https://x.com/PasangMata/status/1751486098956833201,2232398486.0,PasangMata,banjir,relevan,media
1751470000000000000,Sun Jan 28 05:05:12 +0000 2024,0,Ratu Dewa Bersama Ketua DPRD Tinjau Lokasi Banjir di Keramasan 900 Warga Terdampak Segera Diberi Bantuan: Ratu Dewa bersama Ketua DPRD Kota Palembang Zainal Abidin meninjau warga yang terdampak banjir di Kelurahan Keramasan Palembang. https://t.co/zVLWkUmXvX,1.75147e+18,,,in,,0.0,0.0,0.0,https://x.com/sumsel24/status/1751471462454820903,1.49783e+18,sumsel24,banjir,relevan,media
1751270000000000000,Sat Jan 27 16:01:58 +0000 2024,0,giat Kapolsek Jarai Polres Lahat Polda Sumsel Tripika Kec.Jarai pantau posko darurat banjir dan menerima bantuan sembako dari Dinsos Lahat di desa Nanti Giri Desa Pelajaran Jarai Lahat.sit atk ( 27/1/2024 ) https://t.co/F19Q6t8bPD,1.75127e+18,https://pbs.twimg.com/media/GE3GlWFbAAABcXj.jpg,,in,,0.0,0.0,0.0,https://x.com/ANDIEbaket18/status/1751274355634634867,1.59608e+18,ANDIEbaket18,banjir,relevan,individu
1751180000000000000,Sat Jan 27 09:33:33 +0000 2024,0,Sungai Lematang Meluap Puluhan Rumah di Lahat Terendam Banjir https://t.co/H3D4aNoa3y,1.75118e+18,,,in,"Sumatera Selatan, Indonesia",0.0,0.0,1.0,https://x.com/IDNTimesSumsel/status/1751176607581311071,1.31886e+18,IDNTimesSumsel,banjir,relevan,media
1751150000000000000,Sat Jan 27 08:04:07 +0000 2024,0,Poster Lagu Baru BABYMONSTER 'Stuck in The Middle' Banjir Hujatan dari Netizen hingga Disebut Ketinggalan Zaman: Poster Lagu Baru BABYMONSTER 'Stuck in The Middle' Banjir Hujatan dari Netizen hingga Disebut Ketinggalan Zaman. Simak informasi lengkapnya https://t.co/YvQ9cY7drG,1.75115e+18,,,in,,0.0,0.0,0.0,https://x.com/sumsel24/status/1751154101197607317,1.49783e+18,sumsel24,notrelevan,notrelevan,media
1751120000000000000,Sat Jan 27 06:01:22 +0000 2024,2,giat Kapolsek Jarai Polres Lahat Polda Sumsel AKP IRSAN SE saat pagi menjelang siang hari brsm anggota Tripika Kades Nanti Giri warga pantau kondisi terkini pasca banjir akibat luapan air itam air lintang didesa nanti giri desa pelajaran kec.jarai lahat. sit atk ( 27/1/2024 ) https://t.co/dplAblCVst,1.75112e+18,https://pbs.twimg.com/ext_tw_video_thumb/1751123141626400768/pu/img/ObzfAzfl5lQdJJbc.jpg,,in,,0.0,0.0,0.0,https://x.com/ANDIEbaket18/status/1751123213248295080,1.59608e+18,ANDIEbaket18,banjir,relevan,individu
1751120000000000000,Sat Jan 27 05:44:05 +0000 2024,1,giat anggota Polsek Jarai Polres Lahat Polda Sumsel saat standby pantau debit air sekaligus membantu yang terdampak banjir di desa nanti giri Jarai lahat.sit atk ( 27/1/2024) https://t.co/lqSeaP7Wn5,1.75112e+18,https://pbs.twimg.com/media/GE05S4cbEAAuJ2Q.jpg,,in,,0.0,0.0,0.0,https://x.com/ANDIEbaket18/status/1751118861444014419,1.59608e+18,ANDIEbaket18,banjir,relevan,individu
1750860000000000000,Fri Jan 26 12:33:05 +0000 2024,0,Banjir Banyuasin Makan Korban Bocah Hanyut dan Tewas Tenggelam https://t.co/BCLwOqDKR6,1.75086e+18,,,in,"Sumatera Selatan, Indonesia",0.0,0.0,1.0,https://x.com/IDNTimesSumsel/status/1750859402062754204,1.31886e+18,IDNTimesSumsel,banjir,relevan,media
1750840000000000000,Fri Jan 26 11:03:35 +0000 2024,0,Pemprov Sumsel akan melakukan koordinasi dengan wilayah terdampak banjir dan BNPB terkait grand design kebijakan yang ingin dibuat untuk jangka panjang. #publisherstory #urbanid https://t.co/zys21XB4fI,1.75084e+18,,,in,,0.0,0.0,0.0,https://x.com/kumparan/status/1750836877173920098,7.59693e+17,kumparan,banjir,relevan,media
1750810000000000000,Fri Jan 26 09:00:34 +0000 2024,0,Pj Gubernur Agus Fatoni Terima Bantuan Penanganan Darurat Banjir dari Deputi BNPB RI: Pj Gubernur Sumsel Agus Fatoni menerima bantuan penanganan darurat banjir di wilayah Sumsel dari Deputi Bidang Logistik dan Peralatan BNPB. https://t.co/Ez5yCEoeID,1.75081e+18,,,in,,0.0,0.0,0.0,https://x.com/sumsel24/status/1750805922539254101,1.49783e+18,sumsel24,banjir,relevan,media
1750750000000000000,Fri Jan 26 05:09:15 +0000 2024,0,2 Jembatan Putus Imbas Banjir di Muratara Segera Diperbaiki Pemprov Sumsel Sudah Bersurat ke Pusat: Banjir yang terjadi di Kabupaten Muratara sudah berdampak putusnya tujuh jembatan gantung yang menjadi akses utama perlintasan masyarakat. https://t.co/sylpitUMZS https://t.co/yYvtxRj0wo,1.75075e+18,https://pbs.twimg.com/media/GEvnw1MbgAApSHy.jpg,,in,Palembang,0.0,0.0,0.0,https://x.com/tribunsumsel/status/1750747708103803250,585623257.0,tribunsumsel,banjir,relevan,media
1750710000000000000,Fri Jan 26 02:43:04 +0000 2024,0,Dinas Pertanian Catat 1.989 Ha Lahan Terdampak Banjir di Sumsel https://t.co/sh7SaxBAfe,1.75071e+18,,,in,"Sumatera Selatan, Indonesia",0.0,0.0,1.0,https://x.com/IDNTimesSumsel/status/1750710918491910417,1.31886e+18,IDNTimesSumsel,banjir,relevan,media
